System,Stock,BroodYear,Escapement,Recruits,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.2,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4
Bristol_Bay,Kvichak,2003,1686804,4966630.406,0,9968.767121,0,3.31379e-09,0,3846.736721,3595854.01,1186521.231,9276.592205,0,3.28684e-09,31398.65814,129764.4109,3.12679e-09,0,3.28479e-09,0,0
Bristol_Bay,Kvichak,2004,5500134,10919651.86,0,0,3.31399e-09,0,0,0,4799243.539,2931163.799,9.38038e-09,0,3.31486e-09,2634425.854,554818.6673,1.41271e-08,0,9.38168e-09,6.42272e-09,0
Bristol_Bay,Kvichak,2005,2320332,9582841.033,0,0,0,3.12679e-09,0,4315.98893,1254242.555,2033447.412,8367.210908,0,3.29165e-09,4527247.864,1754060.954,1159.048707,0,3.85471e-09,2.87065e-09,0
Bristol_Bay,Kvichak,2006,3068226,8319504.734,0,0,3.12692e-09,2.56857e-09,0,2910.882719,3663815.124,2701997.17,1879.05015,2.08448e-06,3.12874e-09,1197114.776,746953.2709,4285.173816,0,289.7624279,259.524331,0
Bristol_Bay,Kvichak,2007,2810208,12799401.51,0,0,1.92682e-08,1768.020895,0,3.12874e-09,1542519.616,1853138.55,5956.06097,0,24304.71102,6975694.854,2380396.53,15623.17165,0,9.27564e-09,3.30056e-09,0
Bristol_Bay,Kvichak,2008,2757912,6579393.174,0,0,5361.716356,2.17087e-08,0,0,2680276.849,1931316.275,30157.63953,0,2521.160077,1247831.26,679367.62,0,0,2560.653962,0,0
Bristol_Bay,Kvichak,2009,2266140,12895286.84,0,0,0,0,0,0,741126.905,1002139.748,5283.878748,0,11614.04552,9731029.159,1396185.011,4.46113e-09,0,7908.089565,4.45826e-09,0
Bristol_Bay,Kvichak,2010,4207410,25777817.78,0,0,302.9720125,0,0,3046.775774,6056268.632,5544927.756,4.46113e-09,0,87433.15915,13230425.14,851679.142,0,0,3730.049449,4.155219057,0
Bristol_Bay,Kvichak,2011,2264352,8130508.41,0,0,36.4918789,0,0,4590.981761,2846068.64,2168999.191,48.7017993,8.599439427,43950.34448,2573729.233,491949.8026,552.8580552,0,251.5439629,322.0223552,0
Bristol_Bay,Kvichak,2012,4164444,11800940.27,0,7703.310303,0,0,0,21301.02613,8590994.5,2635003.48,1907.511241,0,3701.593327,397152.8164,143170.081,0,0,0,5.947629746,0
Bristol_Bay,Kvichak,2013,2088576,6591646.782,0,0,0,0,0,2615.712111,3713931.2,2789273.853,13158.63319,0,2155.096028,38269.39043,32242.89814,0,0,0,0,1.05084e-06
Bristol_Bay,Kvichak,2014,4458540,6661126.077,0,0,0,0,0,9832.296449,4484066.151,2072930.09,14260.01831,1.05008e-06,4882.901279,71801.76127,3352.858346,0.000345916,0,4.72777e-09,1.05093e-06,1.04307e-06
Bristol_Bay,Kvichak,2015,7348572,13183329.23,0,0,0,0,1.05008e-06,4226.637519,5743118.17,7068370.863,4889.166071,1.04439e-06,0.352971301,119279.2357,243444.8015,1.04307e-06,0,1.05103e-06,1.04308e-06,1.01567e-06
Bristol_Bay,Kvichak,2016,4462728,NA,0,0,0,1.05084e-06,1.04439e-06,3010.936654,2659890.632,1895608.645,1138.639736,1.0158e-06,4.72862e-09,577513.2897,174283.2557,1759.499809,1.05135e-06,677.3684658,1.01566e-06,NA
Bristol_Bay,Kvichak,2017,3163404,NA,0,0,1.05093e-06,1.04307e-06,1.0158e-06,1510.990943,6164745.289,4963345.924,9247.416466,NA,8431.53745,2091249.882,1536242.241,NA,1.0445e-06,119.9825714,NA,NA
Bristol_Bay,Kvichak,2018,4398708,NA,0,1.05103e-06,1.04308e-06,1.01567e-06,NA,12734.78653,6416570.52,5597038.683,NA,NA,1.0445e-06,367103.9874,NA,NA,1.01582e-06,NA,NA,NA
Bristol_Bay,Kvichak,2019,2371242,NA,1.05135e-06,1.04328e-06,1.01566e-06,NA,NA,1.0445e-06,1233550.991,NA,NA,NA,2921.051918,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Kvichak,2020,4030968,NA,1.0445e-06,1.01569e-06,NA,NA,NA,11391.81674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Kvichak,2021,4703520,NA,1.01582e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Kvichak,2022,4224882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Kvichak,2023,3751686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Nushagak,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Bristol_Bay,Nushagak,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0
Bristol_Bay,Nushagak,1957,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1.26013e-08,0,NA,NA,3.91416e-08,0,NA,0,0,0
Bristol_Bay,Nushagak,1958,NA,NA,NA,NA,NA,1.24802e-08,0,NA,NA,311993.2711,5.41974e-09,0,NA,65871.69559,38994.82768,0,0,0,0,0
Bristol_Bay,Nushagak,1959,NA,NA,NA,NA,39869.80375,3.027314953,0,NA,4.97705e-07,1.42572e-07,601.6318351,0,1.26109e-07,169010.8463,41624.75421,0,0,0,0,0
Bristol_Bay,Nushagak,1960,NA,NA,NA,1.41751e-08,51365.84782,3589.195524,0,34662.90194,1.2458e-07,213741.4141,2224.923674,0,0,47669.84211,188106.8929,0,0,12800.68845,0,0
Bristol_Bay,Nushagak,1961,NA,NA,0,6980.330211,51758.96905,2.46844e-08,0,6.7569e-08,210435.6348,22240.48082,2.2161e-08,0,0,166547.306,8209.963347,0,0,0,0,0
Bristol_Bay,Nushagak,1962,NA,NA,0,11313.93764,19633.74109,10664.78888,0,1451.002482,30.80855892,2.19329e-07,22924.70511,0,0,66347.76292,20282.03461,0,0,0,1.14481e-09,0
Bristol_Bay,Nushagak,1963,234820.8018,214840.5802,0,2.12859e-08,40442.48778,38788.9233,0,0.000459733,1.47337e-07,4.96062e-05,226.3856659,0,0,124685.0994,10697.68354,0,0,0,0,0
Bristol_Bay,Nushagak,1964,134852.6266,93342.34621,0,13963.98959,9660.595001,1350.564204,0,1.20028e-07,2.94088e-05,51330.16311,0,0,0,15074.15277,1962.881511,0,0,0,0,0
Bristol_Bay,Nushagak,1965,255793.5021,779753.6917,0,2116.995964,13934.20232,0,0,2.69572e-05,86140.10876,672473.5112,3.4484e-06,0,7.62517e-10,5088.87342,1.43313e-07,0,0,0,0,0
Bristol_Bay,Nushagak,1966,233577.6147,701565.6787,0,4968.436701,83442.93379,1060.561545,0,669.8680471,91353.33225,520070.5461,1.78107e-09,0.000246029,2.62525e-09,4.87039e-08,1.25348e-09,8.20606e-09,0,0,0,0
Bristol_Bay,Nushagak,1967,74002.81765,227033.0846,0,9147.924907,26639.70722,0,0.000251831,2290.057444,118677.0863,47473.7888,4048.090577,0,7843.404526,4510.135869,6402.888774,0,0,0,0,0
Bristol_Bay,Nushagak,1968,142360.4153,344179.4716,0,2.57143e-08,1.31946e-09,7853.863796,0,7.45608e-08,35190.14661,293844.5754,2760.404468,0,0,3.75633e-09,4530.481335,0,0,0,0,0
Bristol_Bay,Nushagak,1969,95805.0467,493692.3906,0,0,97506.88102,5025.873237,0,0,4814.987879,66889.05854,4045.320726,0,0,36821.12876,278589.1404,0,0,0,0,0
Bristol_Bay,Nushagak,1970,452891.7581,988763.6277,0,2653.718361,3369.782616,1.03635e-08,0,0,127285.0388,12168.93574,3442.495114,0,486.2305095,745792.848,93564.57856,0,0,0,0,0
Bristol_Bay,Nushagak,1971,312699.1781,1010998.912,0,1210.673054,9601.371451,0,0,3816.14182,0.985516489,807916.2337,2596.490081,0,0.757645511,28354.82294,157501.4359,0,0,0,0,0
Bristol_Bay,Nushagak,1972,39850.56376,1147979.909,0,3598.438901,75229.3132,887.0156117,128.1474044,0.004115051,71034.18375,863254.6868,7.446e-06,0,0,46130.07493,87718.04453,0,0,0,0,0
Bristol_Bay,Nushagak,1973,210600.7728,1380189.184,0,4045.622725,25301.72151,1815.776189,0,0,0.006575082,1231778.496,12061.64072,0,0,61562.1412,43018.86729,0,0,604.9120848,0,0
Bristol_Bay,Nushagak,1974,204190.1742,383622.7932,0,1111.573674,3.27995e-08,1.21585e-08,0,0,4.70539e-06,69.63662419,7.64944e-09,0,2.27271e-07,347527.8339,34913.74906,0,0,0,0,0
Bristol_Bay,Nushagak,1975,832092.6013,5995148.834,0,15231.33367,16604.0741,13547.77799,0,33597.73019,622880.0563,4934293.184,95362.89379,0,0,154757.0808,108874.7025,0,0,0,0,0
Bristol_Bay,Nushagak,1976,520302.5868,4351923.973,0,6032.604678,62380.83441,9.75838e-09,2595.98895,0,190046.5424,3422922.562,57970.41659,0,3.82466e-09,203259.6421,406715.3826,4.28499e-08,0,0,0,0
Bristol_Bay,Nushagak,1977,611588.3606,3236088.566,0,0,16136.16225,63770.31764,0,3.05972e-09,21273.97924,3028330.454,92537.4152,0,7963.625664,2.90341e-09,6076.612516,0,0,4.04076e-09,0,0
Bristol_Bay,Nushagak,1978,734040.0845,1513724.711,0,1.15881e-08,345825.4113,133718.0477,0,0,89106.41764,933191.7713,4.54545e-08,0,0,11883.06285,3.74407e-09,0,0,0,0,0
Bristol_Bay,Nushagak,1979,551271.6622,1846152.623,0,72863.20497,529083.8196,1.35705e-07,0,9.68271e-10,430996.6673,767683.4276,45525.50387,0,0,2.64661e-09,5.61533e-09,0,0,0,0,0
Bristol_Bay,Nushagak,1980,3669136.414,1210265.699,0,22436.20696,523064.7794,34504.48398,0,0,19768.344,312947.3359,8819.919131,0,0,167393.1908,121331.4386,6.68644e-09,0,0,0,0
Bristol_Bay,Nushagak,1981,1118872.875,1976756.705,0,30303.8836,101602.1488,8931.036861,0,0,250006.0042,1576924.657,5804.331395,0,0,2611.887391,4.6132e-07,572.7557029,0,0,0,0
Bristol_Bay,Nushagak,1982,664579.7666,1335148.5,0,82470.02963,420279.4083,34030.6014,0,1194.615865,125109.0281,594091.3031,71345.32744,0,0,1.73805e-07,6628.185665,0,0,0,0,0
Bristol_Bay,Nushagak,1983,446845.0461,1548737.917,0,115054.7119,502453.4795,111519.9023,0,275.8405432,233673.0593,543194.4507,17209.83013,0,0,5890.141174,19466.50132,0,0,0,0,0
Bristol_Bay,Nushagak,1984,655739.2017,761247.3509,8.90188e-08,10147.15594,218564.4094,26533.24332,0,1.55129e-05,46770.54122,432522.5917,20857.6808,0,0,3961.820129,1889.908319,0,0,0,0,0
Bristol_Bay,Nushagak,1985,551319.2218,1416869.926,0,85590.51352,533284.5557,63475.49296,0,0,63478.09565,638819.1254,18463.50614,0,0,2858.397397,10900.23944,6.60074e-09,0,0,0,0
Bristol_Bay,Nushagak,1986,1095241.259,2092573.597,0,94281.42286,803990.2061,54040.47065,0,0,98020.45328,791155.338,200173.7284,0,0,2.42537e-09,50092.45905,819.518467,0,0,0,0
Bristol_Bay,Nushagak,1987,429181.6128,1905456.274,0,174614.9908,667893.3031,217691.0628,0,0,32993.81938,660534.6882,122521.5079,0,0,15735.1581,11516.81722,1954.926164,0,0,0,0
Bristol_Bay,Nushagak,1988,534459.8784,2557338.624,0,53519.95053,450950.2456,110429.8141,0,0,206199.4889,1651453.312,72228.52919,0,0,5343.426962,7213.856392,0,0,0,0,0
Bristol_Bay,Nushagak,1989,567863.3443,1398722.07,0,87497.34276,463980.4373,19981.36583,0,0,105904.2348,693606.1359,22474.67646,0,0,1126.023026,3919.950697,0,0,231.9033957,0,0
Bristol_Bay,Nushagak,1990,752513.138,1189247.187,0,108080.0633,588589.8911,113334.8253,0,0,37828.35543,292042.1351,8432.669609,6.13405e-05,0,13238.50249,21790.50665,5910.237947,0,0,2.44796e-09,0
Bristol_Bay,Nushagak,1991,544748.2476,1491481.646,0,13533.57707,138115.6927,4627.141436,0,400.6411556,124515.3626,1073214.744,124084.2882,0,188.8039905,2430.011369,10371.38373,2.15502e-09,0,0,0,0
Bristol_Bay,Nushagak,1992,768816.1441,1212574.098,0,102933.0352,340637.7565,1046.624903,0,0,130535.0651,567660.1635,56241.8938,0,0,9026.605584,4492.953356,1.08733e-09,0,2.46278e-09,0,0
Bristol_Bay,Nushagak,1993,790926.9579,1074278.186,0,41500.76197,49450.25964,2.15502e-09,0,0,48386.28125,828614.679,102421.8044,0,0,772.8944978,3131.505732,0,0,0,0,0
Bristol_Bay,Nushagak,1994,563334.117,425915.194,0,1503.921218,28616.33437,0,0,207.1069075,70182.15569,277738.1282,7773.981012,0,1.84723e-09,5624.843417,34268.72317,0,0,0,0,0
Bristol_Bay,Nushagak,1995,311136.3458,1198477.047,0,2075.994927,0,0,0,563.0127976,62890.76412,925448.8191,186961.5354,0,0,13338.38224,7198.538599,0,0,0,0,0
Bristol_Bay,Nushagak,1996,557057.3491,2335512.434,0,0,0,0,0,0,363788.3909,1857241.286,99273.38219,0,0,4811.357861,10398.01781,0,0,0,0,0
Bristol_Bay,Nushagak,1997,412591.0367,544301.9132,0,0,0,0,0,0,37572.18941,423104.9055,27111.87207,3141.628384,0,4075.146171,49296.17165,2.41204e-09,0,0,3.3765e-09,0
Bristol_Bay,Nushagak,1998,507532.2674,2665498.342,0,0,0,0,0,5.3109e-09,154933.5932,2237868.857,207962.9592,0,9.26228e-10,7352.300305,57380.63262,5.12535e-09,0,0,0,0
Bristol_Bay,Nushagak,1999,344972.2727,1753729.552,0,0,0,0,0,0,88030.56957,1540416.417,77948.24254,0,1.00205e-09,13097.99294,34236.32916,0,0,0,0,3.06543e-09
Bristol_Bay,Nushagak,2000,446286.4967,3938657.251,0,0,0,0,0,1.00205e-09,240487.4919,3299219.835,374845.0742,1084.209542,0,5166.520495,13639.52197,4214.597926,0,0,0,0
Bristol_Bay,Nushagak,2001,897112.175,2662843.499,0,0,0,6241.045972,0,0,256405.3752,2113325.086,257535.3852,363.3735773,0,4763.344632,24209.88802,0,1.76774e-09,0,0,0
Bristol_Bay,Nushagak,2002,349155.3099,2083235.299,0,0,31274.83575,0,0,1.71084e-09,179949.0381,1763507.718,68339.5712,0,0,30293.10408,9871.03235,0,0,0,0,0
Bristol_Bay,Nushagak,2003,642092.8998,2197158.503,0,7788.324051,0,18960.80323,0,1.76774e-09,388618.2029,1543092.121,216438.5902,0,0,1.13994e-09,22260.46146,0,0,0,0,0
Bristol_Bay,Nushagak,2004,543872.2652,1836175.667,0,0,66769.18191,0,0,1.22614e-09,194650.1174,1474123.862,79377.85906,0,0,5760.264664,15494.38218,0,0,0,0,0
Bristol_Bay,Nushagak,2005,1106703,1418241.403,0,5026.925813,0,9543.302288,0,2409.38372,359162.589,975338.1963,37100.34118,0,0,8747.680633,20912.98419,3.16367e-09,0,0,0,0
Bristol_Bay,Nushagak,2006,548410,1237592.933,0,0,7279.433574,1441.066332,0,1.11274e-09,104739.8474,1017213.646,94243.82628,0,0,5282.213902,7392.899655,0,0,0,0,0
Bristol_Bay,Nushagak,2007,518041,912135.8979,0,4695.942036,53636.48512,9824.967828,0,1034.016597,30883.2396,750618.3105,54932.9006,0,0,2.32003e-09,6510.03563,0,0,0,0,0
Bristol_Bay,Nushagak,2008,492546,2169869.779,0,2.62875e-09,10879.25041,0,0,1273.498795,163624.6001,1834715.031,142272.2604,0,0,4819.446015,12285.69156,3.79681e-09,0,0,0,0
Bristol_Bay,Nushagak,2009,484149,1285173.298,0,997.7863524,11309.44128,3410.251609,0,627.3972206,97921.86939,1140499.816,25691.45344,0,0,4715.282146,3.32219e-09,3.32415e-09,0,0,0,0
Bristol_Bay,Nushagak,2010,468696,2452553.908,0,0,4535.098557,0,0,1.62059e-09,203130.2959,2223040.271,16029.99517,0,1.04496e-09,2100.878277,3717.369674,0,0,0,0,0
Bristol_Bay,Nushagak,2011,428191,2428916.729,0,0,18243.7547,3.32415e-09,0,1.04496e-09,206783.8413,2060681.746,103137.5381,0,0,3339.268838,36730.58023,0,0,0,5.4574e-09,0
Bristol_Bay,Nushagak,2012,432438,5114328.845,0,0,9.100647877,0,0,9.49334e-10,486257.7202,4407859.518,70631.02169,0,0,52482.21441,97089.27043,0,0,0,0,0
Bristol_Bay,Nushagak,2013,894148,11990241.58,0,0,0,0,0,5632.105466,3586570.85,8286002.141,38717.88519,0,0,13701.71407,59616.88651,0,0,0,0,1.05496e-06
Bristol_Bay,Nushagak,2014,618477,4879284.14,0,0,5.4574e-09,0,0,12587.68217,1124540.617,3630434.378,23052.62708,1.05495e-06,3.63825e-09,65786.94837,13477.23593,9404.651252,0,0,1.05496e-06,1.04802e-06
Bristol_Bay,Nushagak,2015,796684,2469476.27,0,0,0,0,1.05495e-06,10214.1696,504879.8482,1871659.882,38872.30339,1.04799e-06,30.89486684,9783.418048,34035.75443,1.04802e-06,0,1.05495e-06,1.04803e-06,1.01696e-06
Bristol_Bay,Nushagak,2016,680512,NA,0,0,0,1.05496e-06,1.04799e-06,7129.228087,1701541.749,6222453.519,111158.7914,1.01697e-06,0,179594.7823,95186.75874,3552.476137,1.05503e-06,1.04802e-06,1.01696e-06,NA
Bristol_Bay,Nushagak,2017,2852308,NA,0,0,1.05496e-06,1.04802e-06,1.01697e-06,6001.989105,8584678.539,14079471.93,112653.6447,NA,1.05503e-06,366809.936,309663.8831,NA,1.04796e-06,1.01696e-06,NA,NA
Bristol_Bay,Nushagak,2018,1247460,NA,0,1.05495e-06,1691.57388,1.01696e-06,NA,4749.0864,1676444.682,4660214.277,NA,NA,1.04796e-06,49533.08694,NA,NA,1.01696e-06,NA,NA,NA
Bristol_Bay,Nushagak,2019,709431,NA,1.05503e-06,1.04802e-06,1.01696e-06,NA,NA,2781.577346,297019.89,NA,NA,NA,1311.633846,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Nushagak,2020,1228059,NA,1.04796e-06,1.01696e-06,NA,NA,NA,14671.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Nushagak,2021,4697299,NA,1.01696e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Nushagak,2022,3455272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Nushagak,2023,1772676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bristol_Bay,Naknek,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Bristol_Bay,Naknek,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,225.0611596,NA,NA,9.59435e-08,0
Bristol_Bay,Naknek,1957,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,452.4967887,0,NA,NA,563156.1646,0,NA,812.8802861,1.24517e-05,0
Bristol_Bay,Naknek,1958,NA,NA,NA,NA,NA,0,0,NA,NA,140335.0273,98.06365493,0,NA,597027.8841,101204.3396,0,0,1666.429816,2792.632174,0
Bristol_Bay,Naknek,1959,NA,NA,NA,NA,0,0,0,NA,486708.0462,230912.964,6.4727e-09,0,7813.447911,532279.8829,266999.3014,1.84404e-09,0,6.4727e-09,1.83999e-09,0
Bristol_Bay,Naknek,1960,NA,NA,NA,0,112.7209524,0,0,0,1072773.458,286245.4226,2.76605e-09,0,4347.317476,549352.7438,1443356.301,1605.408792,0,2521.762815,3.23646e-09,0
Bristol_Bay,Naknek,1961,NA,NA,0,3.18734e-08,6.4727e-09,0,0,0,112176.0526,971787.0127,7771.394869,0,4331.493715,330857.293,721523.1854,1.97228e-09,0,1.62344e-09,3444.179912,0
Bristol_Bay,Naknek,1962,NA,NA,0,0,1.83999e-09,0,0,169.7181222,130455.4792,262140.7781,1575.418853,0,5808.645684,396108.2978,303500.9417,0,0,6576.201305,2.15393e-09,0
Bristol_Bay,Naknek,1963,905358,1706836.104,0,0,2.69705e-09,0,0,0,141943.7876,416187.2801,2.15166e-09,0,23215.30929,700969.8305,418189.5652,0,0,6330.331196,4.55606e-09,0
Bristol_Bay,Naknek,1964,1349604,2223530.819,0,0,2.37857e-09,0,0,742.7519367,342531.1472,256174.0663,0,0,34421.06939,1275540.209,309691.9341,0,0,4429.641804,6.65769e-09,0
Bristol_Bay,Naknek,1965,717798,2654768.45,0,0,0,0,0,12877.18531,634432.3626,600345.0688,2.82049e-08,0,37063.76231,854534.6743,515515.3969,2.57532e-09,0,5.82926e-09,4.18051e-09,0
Bristol_Bay,Naknek,1966,1016445,4205622.403,0,2.15341e-09,4.55606e-09,4.14778e-09,0,13371.02356,918492.7159,2573069.503,2999.753662,0,2025.059015,209617.7494,485528.0389,518.5604461,0,2.24971e-09,3.77956e-09,0
Bristol_Bay,Naknek,1967,755640,1552168.449,0,0,7.4899e-09,1.41642e-07,0,0,352459.4423,522756.8247,3.44277e-09,0,3786.909446,330689.3484,342019.3721,456.551926,0,2.89038e-09,0,0
Bristol_Bay,Naknek,1968,1023222,638312.0946,0,5.82926e-09,2.57262e-09,0,0,3584.572215,126410.3712,202856.8478,257.0203647,0,0,88011.45667,216580.3554,2.48443e-09,0,611.4709516,4.96727e-09,0
Bristol_Bay,Naknek,1969,1331202,2143778.107,0,0,1.45624e-08,0,0,2.24388e-07,45888.7158,240153.2901,0,0,4366.22469,837020.6783,1007864.579,3.00904e-09,0,2051.013258,6433.60652,0
Bristol_Bay,Naknek,1970,732502,2535305.635,0,0,0,0,0,597.4398173,161583.0055,281375.6964,0,0,17756.17979,1549927.842,504895.2067,0,0,17443.85814,1726.406916,0
Bristol_Bay,Naknek,1971,935754,4350422.01,0,0,0,0,0,224.9247119,349683.813,630688.1348,1477.594883,0,17309.14678,1777139.503,1537578.392,25169.99264,0,1978.882272,9171.625733,0
Bristol_Bay,Naknek,1972,586518,1715207.232,0,0,2.4828e-09,0,0,2937.672627,228954.0188,397107.9963,5083.59842,0,35045.75687,359615.2156,676508.798,2646.657169,0,3617.877025,3689.641482,0
Bristol_Bay,Naknek,1973,356676,2742668.661,0,1.9598e-09,1257.406505,1.04808e-08,0,0,610279.9943,715809.3116,3.81984e-09,0,254.9323777,564688.7536,850378.2625,0,0,3.81426e-09,2.07711e-07,0
Bristol_Bay,Naknek,1974,1241058,2642513.165,0,2.29285e-09,1.50524e-09,0,0,1543.601127,253898.5734,393360.1935,1.69402e-05,0,1832.32012,1103750.026,880689.5501,0,0,7438.901255,4.17165e-09,0
Bristol_Bay,Naknek,1975,2026686,5195705.443,0,0,0,0,0,1028.9487,456699.1905,1630147.311,0,0,11804.21181,1539430.164,1547265.508,4743.708537,2.30807e-08,4586.400377,0,0
Bristol_Bay,Naknek,1976,1320750,8991731.928,0,3.81426e-09,3.83689e-07,0,0,4277.450543,1013492.778,4461321.039,24291.81039,0,4422.767234,1950161.369,1520143.704,10680.39786,0,0,2940.612145,0
Bristol_Bay,Naknek,1977,1085856,3721058.768,0,1.61555e-07,4312.681277,0,0,4428.825809,788791.186,2456927.568,74909.35583,0,0,145843.8093,242958.8286,1393.629995,0,4.44806e-09,1492.883451,0
Bristol_Bay,Naknek,1978,813378,2788295.369,0,0,2.54582e-09,0,0,393.05453,490173.6147,949602.2769,2206.204979,0,9730.534698,631141.1125,704090.2279,3.92536e-09,0,958.3426384,3.92535e-09,0
Bristol_Bay,Naknek,1979,925362,3965088.091,0,0,4.44806e-09,4.29944e-09,0,8951.03737,1389278.693,1322933.664,5049.531934,0,5950.055474,761179.3881,464176.5122,2.11255e-09,0,6069.797914,1499.410944,0
Bristol_Bay,Naknek,1980,2644698,4930475.719,0,0,4.30421e-09,0,0,802.9160203,1059832.787,1633506.245,11988.32402,0,17348.80272,1344991.405,860503.6544,1501.5835,0,2.1144e-09,0,0
Bristol_Bay,Naknek,1981,1796220,4703787.428,0,0,3.92535e-09,0,0,4917.33409,772537.9771,2360631.389,18750.7399,0,5872.94093,592812.2004,943847.4768,4417.370207,0,2.47194e-09,2.19271e-09,0
Bristol_Bay,Naknek,1982,1155552,1849206.099,0,0,2.11579e-09,2.47715e-09,0,5105.335065,163880.6699,941344.9815,27630.39454,682.944487,0,225871.8901,477076.065,7613.818652,0,2.19364e-09,4.40241e-09,0
Bristol_Bay,Naknek,1983,888294,1482525.744,0,0,2.47397e-09,2.19154e-09,0,2.09803e-09,179535.9976,556011.8975,5897.079661,0,7908.848447,351039.2631,382132.6574,4.69605e-09,0,4.4019e-09,4.69212e-09,0
Bristol_Bay,Naknek,1984,1242474,4489759.982,0,2.47194e-09,2.19271e-09,4.40656e-09,0,248.5589362,513736.3026,827818.9655,12059.87252,0,30951.34918,1575843.644,1527671.669,1429.620103,4.38139e-09,4.68676e-09,3.84903e-09,0
Bristol_Bay,Naknek,1985,1849938,7264391.053,2.46192e-09,2.19364e-09,1525.857515,3713.352925,0,2109.991725,828787.4424,3274444.94,54935.12878,0,31776.93659,1612753.364,1407689.148,37992.48784,0,3.84666e-09,8662.403046,0
Bristol_Bay,Naknek,1986,1977645,12744733.85,0,4.4019e-09,5554.80522,3.84802e-09,0,7751.94957,1858983.825,6684278.94,439131.495,742.8045169,2489.480753,1219364.527,2484591.124,41844.90194,0,4.53622e-09,5.10111e-09,0
Bristol_Bay,Naknek,1987,1061806,5533715.964,0,2660.29076,14665.40436,3069.008063,0,4.66391e-09,369590.256,1244917.68,119538.6155,0,2471.607858,616859.4699,3148639.662,11303.96942,0,5.1011e-09,4.93508e-09,0
Bristol_Bay,Naknek,1988,1037862,3025870.944,0,3.84666e-09,4.54538e-09,0,0,0,354737.9623,1120895.26,18881.1758,0,31753.37205,780077.4298,716195.4008,3330.343681,0,4.94563e-09,5.98564e-09,0
Bristol_Bay,Naknek,1989,1161984,3133263.116,0,4.53622e-09,5.10111e-09,4.93529e-09,0,1191.78262,360910.2595,819386.6224,5.98564e-09,0,4535.829246,1406718.534,537975.152,3.20761e-09,0,2544.936312,3.20861e-09,0
Bristol_Bay,Naknek,1990,2092578,3997626.351,0,0,4.93508e-09,5.98564e-09,0,5.10139e-09,659726.8968,911101.4391,5004.68316,0,54894.24381,1531081.46,819654.025,16163.59968,0,3.20748e-09,0.003609076,0
Bristol_Bay,Naknek,1991,3578508,4629239.36,0,2264.593666,5.98564e-09,3.20761e-09,0,11436.80455,451505.3643,3533615.673,62714.27974,0,2602.94848,139216.1712,424425.0786,1458.442903,0,0.003685071,1.51712e-09,0
Bristol_Bay,Naknek,1992,1606650,1481552.806,0,5.98565e-09,5617.721394,5.42098e-05,0,0,158742.825,751849.0237,11956.29408,0,487.3689506,282464.8474,265278.3237,3.53154e-09,1617.125808,3539.276146,3.53146e-09,0
Bristol_Bay,Naknek,1993,1535658,2704804.139,0,0,0.000441146,0,0,122.4589834,352180.9652,1121937.808,24034.42479,0,14445.34467,430638.544,761444.593,0,0,3.53187e-09,2.08468e-09,0
Bristol_Bay,Naknek,1994,990810,2396222.189,0,5.91639e-05,2.27568e-09,0,0,4949.923048,504530.8275,758141.9526,1696.198931,2.47601e-09,17068.57596,730718.8383,376373.3158,2742.556765,0,2.0847e-09,1.84865e-09,0
