System,Stock,BroodYear,Age 1,Age 2,Age 3,Age 4,Age 5,Age 6,Age 7,
Bristol_Bay,Wood,1993,0,13405.28193,1711977.694,1375931.457,166024.5229,1181.742138,0,
Bristol_Bay,Wood,1994,0,10891.94987,2991006.06,2783439.813,101990.0485,0,0,
Bristol_Bay,Wood,1995,0,7754.593358,4452434.938,3334485.093,50061.03975,0,0,
Bristol_Bay,Wood,1996,0,0,3104643.303,4386645.897,38655.83033,0,0,
Bristol_Bay,Wood,1997,0,0,204615.1718,779263.4379,253228.5111,0,0,
Bristol_Bay,Wood,1998,0,2776.469044,3039982.451,3683699.269,140190.2877,209.6526139,0,
Bristol_Bay,Wood,1999,0,1819.825384,2292147.541,3009369.661,317733.0844,314.4324361,35.2176534,
Bristol_Bay,Wood,2000,0,4296.863681,3280705.369,3342842.009,611075.2097,0,0,
Bristol_Bay,Wood,2001,0,0,2176259.137,6059860.489,75570.70679,2.60687E-06,0,
Bristol_Bay,Wood,2002,0,44385.76324,5965139.743,2357607.457,41849.42259,0,0,
Bristol_Bay,Wood,2003,0,4139.748332,5350245.612,2848917.292,136787.4661,0,0,
Bristol_Bay,Wood,2004,0,10784.47382,3914076.525,3980471.035,160752.2659,0,0,
Bristol_Bay,Wood,2005,0,2.73591E-08,2515742.977,4097663.737,105160.5183,0,0,
Bristol_Bay,Wood,2006,0,40677.03347,4548638.355,3376531.075,69138.91106,296.8674571,0,
Bristol_Bay,Wood,2007,0,2612.516495,1466827.176,1320746.621,35884.63792,0,0,
Bristol_Bay,Wood,2008,0,687.1223019,1307145.76,1824526.558,87743.28611,0,0,
Bristol_Bay,Wood,2009,0,1790.498837,1384630.957,2266154.111,68012.31182,1026.234605,0,
Bristol_Bay,Wood,2010,0,41826.11109,4805585.039,2203925.207,71954.40937,552.6163586,0,
Bristol_Bay,Wood,2011,0,10412.32299,2669406.224,2966646.43,2198.4088,3882.600115,0,
Bristol_Bay,Wood,2012,0,77215.24777,3137597.683,1440601.61,3.81864E-08,912.5126091,0,
Bristol_Bay,Wood,2013,0,207823.4901,9677409.993,2426098.14,52105.90023,0,1.05234e-06,
Bristol_Bay,Wood,2014,0,163320.9392,20253162.06,4131538.589,12828.42779,0,1.04551e-06,
Bristol_Bay,Wood,2015,0,3.63681E-09,8069577.95,2231721.115,75712.64403,3.15702E-06,1.01611e-06,
Bristol_Bay,Wood,2016,0,87517.70151,5724076.376,1442721.678,196912.525,3.13655E-06,NA,
Bristol_Bay,Wood,2017,0,36289.02416,11143358.61,4701490.835,1025034.444,3.04833E-06,NA,
Bristol_Bay,Wood,2018,0,8527.016451,7504564.424,5953690.083,#VALUE!,#VALUE!,NA,
Bristol_Bay,Wood,2019,1.05229e-06,7208.086448,3378215.815,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Wood,2020,1.04555e-06,61995.91025,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Wood,2021,1.01612e-06,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Wood,2022,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Bristol_Bay,Wood,2023,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,
Columbia,Bonneville,1985,0,1461,151004,13875,0,#VALUE!,0,
Columbia,Bonneville,1987,0,24062,22438,11465,158,0,0,
Columbia,Bonneville,1987,0,22999,78578,15416,0,0,0,
Columbia,Bonneville,1988,0,547,60523,18643,0,0,0,
Columbia,Bonneville,1989,0,298,34516,6861,210,0,0,
Columbia,Bonneville,1990,0,7260,29482,12682,157,0,0,
Columbia,Bonneville,1991,0,4072,58313,14020,76,0,0,
Columbia,Bonneville,1992,0,5170,58938,20884,0,0,0,
Columbia,Bonneville,1993,0,0,65510,13683,984,0,0,
Columbia,Bonneville,1994,0,440,2045,10086,106,0,0,
Columbia,Bonneville,1995,0,2451,5624,562,95,0,0,
Columbia,Bonneville,1996,0,534,26494,3205,0,0,0,
Columbia,Bonneville,1997,0,315,41677,4676,341,0,0,
Columbia,Bonneville,1998,0,2939,1567,8643,70,0,0,
Columbia,Bonneville,1999,0,1558,14869,1319,130,0,0,
Columbia,Bonneville,2000,0,3825,88433,1022,118,0,0,
Columbia,Bonneville,2001,0,1171,92559,21204,0,0,0,
Columbia,Bonneville,2002,0,458,19649,27333,1933,0,0,
Columbia,Bonneville,2003,0,9713,14732,6517,1149,0,0,
Columbia,Bonneville,2004,0,1218,120481,1121,235,35,0,
Columbia,Bonneville,2005,0,804,65534,5930,267,0,0,
Columbia,Bonneville,2006,0,201,24072,12174,104,0,0,
Columbia,Bonneville,2007,0,9734,8708,5325,610,0,0,
Columbia,Bonneville,2008,0,15260,190460,7610,278,0,0,
Columbia,Bonneville,2009,0,18137,142510,17050,126,0,0,
Columbia,Bonneville,2010,0,6178,359160,21186,0,0,0,
Columbia,Bonneville,2011,0,32729,124589,28294,184,0,0,
Columbia,Bonneville,2012,0,6637,497091,11483,286,0,0,
Columbia,Bonneville,2013,0,32198,117334,35974,0,0,0,
Columbia,Bonneville,2014,0,87497,518585,8094,0,0,0,
Columbia,Bonneville,2015,0,692,479839,30175,0,0,0,
Columbia,Bonneville,2016,0,2471,301578,38449,0,0,0,
Columbia,Bonneville,2017,0,11400,43643,32651,0,0,0,
Columbia,Bonneville,2018,0,696,187464,5024,78,0,0,
Columbia,Bonneville,2019,0,34333,24972,3659,41,0,0,
Columbia,Bonneville,2020,0,2943,337524,1273,0,0,0,
Columbia,Bonneville,2021,0,41393,88540,21832,0,0,0,
Columbia,Bonneville,2022,0,13084,633153,17017,0,0,0,
Columbia,Bonneville,2023,0,30066,249810,47672,0,0,0,
Fraser,Chilko,1948,0,0,32000,1643062,265498,0,0,
Fraser,Chilko,1949,0,0,3732,560635,56726,1282,0,
Fraser,Chilko,1950,0,0,1489,183278,20154,1424,0,
Fraser,Chilko,1951,0,0,3925,644911,94878,0,0,
Fraser,Chilko,1952,0,0,18732,1763929,74808,3609,0,
Fraser,Chilko,1953,0,0,1172,514554,100366,893,0,
Fraser,Chilko,1954,0,0,12234,632132,63306,781,0,
Fraser,Chilko,1955,0,0,32418,1407963,71521,2233,0,
Fraser,Chilko,1956,0,0,13905,2379854,41836,0,0,
Fraser,Chilko,1957,0,0,76,117362,20727,0,0,
Fraser,Chilko,1958,0,0,4055,278320,144194,0,0,
Fraser,Chilko,1959,0,0,23792,2080497,107022,5091,0,
Fraser,Chilko,1960,0,0,5472,958877,87941,0,0,
Fraser,Chilko,1961,0,0,256,52713,16075,0,0,
Fraser,Chilko,1962,0,0,10657,960609,14278,0,0,
Fraser,Chilko,1963,0,0,37579,1112861,51051,18,0,
Fraser,Chilko,1964,0,0,7252,1818921,212566,841,0,
Fraser,Chilko,1965,0,0,1787,138555,16820,0,0,
Fraser,Chilko,1966,0,0,26456,744469,116796,0,0,
Fraser,Chilko,1967,0,0,28734,1933329,37347,0,0,
Fraser,Chilko,1968,0,0,46952,2349375,77506,0,0,
Fraser,Chilko,1969,0,0,4126,369954,27985,1128,0,
Fraser,Chilko,1970,0,0,16775,630046,42212,0,0,
Fraser,Chilko,1971,0,0,58786,740253,40581,0,0,
Fraser,Chilko,1972,0,0,42709,1947465,117925,0,0,
Fraser,Chilko,1973,0,0,8835,200775,34050,166,0,
Fraser,Chilko,1974,0,0,26487,641497,40668,1744,0,
Fraser,Chilko,1975,0,0,22821,1389008,81187,0,0,
Fraser,Chilko,1976,0,0,8457,1650944,39378,390,0,
Fraser,Chilko,1977,0,0,3346,190527,5327,0,0,
Fraser,Chilko,1978,0,0,8616,1169034,87532,0,0,
Fraser,Chilko,1979,0,0,9358,1615466,87514,0,0,
Fraser,Chilko,1980,0,0,12504,3920494,506140,7804,0,
Fraser,Chilko,1981,0,0,1722,180656,23409,2375,0,
Fraser,Chilko,1982,0,0,52424,1355953,189246,0,0,
Fraser,Chilko,1983,0,0,45476,1717330,347293,1412,0,
Fraser,Chilko,1984,0,0,11108,500714,156783,4399,0,
Fraser,Chilko,1985,0,0,970,366037,203262,5802,0,
Fraser,Chilko,1986,0,0,47835,4413216,334020,1136,0,
Fraser,Chilko,1987,0,0,11552,4032356,373090,5033,0,
Fraser,Chilko,1988,0,0,2697,2979547,313319,2975,0,
Fraser,Chilko,1989,0,0,11841,3015024,90506,0,0,
Fraser,Chilko,1990,0,0,13262,2412516,198092,0,0,
Fraser,Chilko,1991,0,0,4495,1126703,250814,0,0,
Fraser,Chilko,1992,0,0,3754,1773513,88468,0,0,
Fraser,Chilko,1993,0,0,18173,3380892,564598,0,0,
Fraser,Chilko,1994,0,0,10606,1331935,77262,0,0,
Fraser,Chilko,1995,0,0,2778,1045307,223801,0,0,
Fraser,Chilko,1996,0,0,359,1175834,185886,2414,0,
Fraser,Chilko,1997,0,0,222,663879,220912,1811,0,
Fraser,Chilko,1998,0,0,1084,423716,108531,0,0,
Fraser,Chilko,1999,0,0,2228,1449980,118381,3035,0,
Fraser,Chilko,2000,0,0,3918,424960,69388,0,0,
Fraser,Chilko,2001,0,0,176,1001606,156854,3565,0,
Fraser,Chilko,2002,0,0,4514,1119367,114852,0,0,
Fraser,Chilko,2003,0,0,557,321849,59822,554,0,
Fraser,Chilko,2004,0,0,854,388845,38016,2432,0,
Fraser,Chilko,2005,0,0,720,262920,73793,0,0,
Fraser,Chilko,2006,0,0,5283,4462878,525353,0,0,
Fraser,Chilko,2007,0,0,2996,1164212,53713,0,0,
Fraser,Chilko,2008,0,0,2364,496271,74926,0,0,
Fraser,Chilko,2009,0,0,1271,1628663,221342,0,0,
Fraser,Chilko,2010,0,0,44119,2637175,118003,2699,0,
Fraser,Chilko,2011,0,0,3493,878488,90135,629,0,
Fraser,Chilko,2012,0,0,2479,195956,34088,0,0,
Fraser,Chilko,2013,0,0,905,426237,51474,0,0,
Fraser,Chilko,2014,0,0,2932,1555820,86230,0,0,
Fraser,Chilko,2015,0,0,1480,164957,47733,149,0,
Fraser,Chilko,2016,0,0,157,25994,12899,0,0,
Fraser,Chilko,2017,0,0,1149,1106873,40082,0,0,
Fraser,Chilko,2018,0,0,19531,1567086,129000,0,0,
Fraser,Chilko,2019,0,0,83,447000,0,0,0,
Fraser,Chilko,2020,0,0,0,0,0,0,0,
Fraser,Chilko,2021,0,0,0,0,0,0,0,
Fraser,Late Stuart,1948,0,0,0,327,0,0,0,
Fraser,Late Stuart,1949,0,0,3433,1526554,215,0,0,
Fraser,Late Stuart,1950,0,0,591,36671,2419,0,0,
Fraser,Late Stuart,1951,0,0,0,56085,7725,0,0,
Fraser,Late Stuart,1952,0,0,86,3858,29,0,0,
Fraser,Late Stuart,1953,0,0,830,1548072,3337,0,0,
Fraser,Late Stuart,1954,0,0,150,135111,2704,0,0,
Fraser,Late Stuart,1955,0,0,29,50196,1120,0,0,
Fraser,Late Stuart,1956,0,0,0,13472,32630,0,0,
Fraser,Late Stuart,1957,0,0,874,1327094,1916,0,0,
Fraser,Late Stuart,1958,0,0,672,53044,961,0,0,
Fraser,Late Stuart,1959,0,0,67,6092,1233,0,0,
Fraser,Late Stuart,1960,0,0,27,6658,2932,0,0,
Fraser,Late Stuart,1961,0,0,143,770385,7950,0,0,
Fraser,Late Stuart,1962,0,0,45,43107,1917,0,0,
Fraser,Late Stuart,1963,0,0,25,11911,113,0,0,
Fraser,Late Stuart,1964,0,0,60,1806,1235,0,0,
Fraser,Late Stuart,1965,0,0,228,1102448,21843,0,0,
Fraser,Late Stuart,1966,0,0,274,71954,1851,0,0,
Fraser,Late Stuart,1967,0,0,224,6294,10038,0,0,
Fraser,Late Stuart,1968,0,0,0,27393,3906,0,0,
Fraser,Late Stuart,1969,0,0,2756,1602892,19888,0,0,
Fraser,Late Stuart,1970,0,0,318,70520,0,0,0,
Fraser,Late Stuart,1971,0,0,1243,65527,0,0,0,
Fraser,Late Stuart,1972,0,0,0,16180,2586,0,0,
Fraser,Late Stuart,1973,0,0,290,658158,7650,0,0,
Fraser,Late Stuart,1974,0,0,855,48593,1268,0,0,
Fraser,Late Stuart,1975,0,0,541,214097,478,0,0,
Fraser,Late Stuart,1976,0,0,0,3339,0,0,0,
Fraser,Late Stuart,1977,0,0,104,1313861,43776,0,0,
Fraser,Late Stuart,1978,0,0,699,69820,8928,0,0,
Fraser,Late Stuart,1979,0,0,0,6854,0,0,0,
Fraser,Late Stuart,1980,0,0,0,21440,0,0,0,
Fraser,Late Stuart,1981,0,0,0,1978010,55891,0,0,
Fraser,Late Stuart,1982,0,0,193,52097,8699,0,0,
Fraser,Late Stuart,1983,0,0,0,14195,3749,0,0,
Fraser,Late Stuart,1984,0,0,222,14522,0,0,0,
Fraser,Late Stuart,1985,0,0,7755,3367086,132788,0,0,
Fraser,Late Stuart,1986,0,0,264,725126,91171,0,0,
Fraser,Late Stuart,1987,0,0,984,283932,95155,0,0,
Fraser,Late Stuart,1988,0,0,1552,207234,0,0,0,
Fraser,Late Stuart,1989,0,0,20256,5162734,144134,0,0,
Fraser,Late Stuart,1990,0,0,440,372685,16654,0,0,
Fraser,Late Stuart,1991,0,0,354,91441,17786,0,0,
Fraser,Late Stuart,1992,0,0,0,128970,6429,0,0,
Fraser,Late Stuart,1993,0,0,4082,3249145,511029,0,0,
Fraser,Late Stuart,1994,0,0,0,108011,7429,0,0,
Fraser,Late Stuart,1995,0,0,1366,92713,39375,0,0,
Fraser,Late Stuart,1996,0,0,607,810002,212391,0,0,
Fraser,Late Stuart,1997,0,0,81,351715,79099,0,0,
Fraser,Late Stuart,1998,0,0,312,264390,12560,0,0,
Fraser,Late Stuart,1999,0,0,23,117520,16079,0,0,
Fraser,Late Stuart,2000,0,0,1827,868657,43338,0,0,
Fraser,Late Stuart,2001,0,0,29,415504,89810,0,0,
Fraser,Late Stuart,2002,0,0,20,121483,4449,0,0,
Fraser,Late Stuart,2003,0,0,11,15962,5810,0,0,
Fraser,Late Stuart,2004,0,0,220,263681,18277,0,0,
Fraser,Late Stuart,2005,0,0,89,105786,22775,0,0,
Fraser,Late Stuart,2006,0,0,46,156805,6061,0,0,
Fraser,Late Stuart,2007,0,0,81,5832,6458,0,0,
Fraser,Late Stuart,2008,0,0,418,186682,8137,0,0,
Fraser,Late Stuart,2009,0,0,47,218217,35177,0,0,
Fraser,Late Stuart,2010,0,0,1119,276384,34431,0,0,
Fraser,Late Stuart,2011,0,0,0,4528,322,0,0,
Fraser,Late Stuart,2012,0,0,0,31733,4338,0,0,
Fraser,Late Stuart,2013,0,0,2266,214773,18068,0,0,
Fraser,Late Stuart,2014,0,0,632,310885,9081,0,0,
Fraser,Late Stuart,2015,0,0,0,4948,887,0,0,
Fraser,Late Stuart,2016,0,0,148,11349,0,0,0,
Fraser,Late Stuart,2017,0,0,70,467922,22782,0,0,
Fraser,Late Stuart,2018,0,0,223,192496,41000,0,0,
Fraser,Late Stuart,2019,0,0,0,28000,0,0,0,
Fraser,Late Stuart,2020,0,0,0,0,0,0,0,
Fraser,Late Stuart,2021,0,0,0,0,0,0,0,
Fraser,Quesnel,1948,0,0,0,618,0,0,0,
Fraser,Quesnel,1949,0,0,22969,463409,0,0,0,
Fraser,Quesnel,1950,0,0,34,2014,0,0,0,
Fraser,Quesnel,1951,0,0,0,413,0,0,0,
Fraser,Quesnel,1952,0,0,0,562,0,0,0,
Fraser,Quesnel,1953,0,0,5902,604123,220,0,0,
Fraser,Quesnel,1954,0,0,0,10692,0,0,0,
Fraser,Quesnel,1955,0,0,0,180,0,0,0,
Fraser,Quesnel,1956,0,0,18,1115,0,0,0,
Fraser,Quesnel,1957,0,0,9779,989580,174,0,0,
Fraser,Quesnel,1958,0,0,27,3362,23,0,0,
Fraser,Quesnel,1959,0,0,0,165,0,0,0,
Fraser,Quesnel,1960,0,0,6,1469,0,0,0,
Fraser,Quesnel,1961,0,0,44481,1195807,602,0,0,
Fraser,Quesnel,1962,0,0,30,7257,0,0,0,
Fraser,Quesnel,1963,0,0,0,956,0,0,0,
Fraser,Quesnel,1964,0,0,0,2812,0,0,0,
Fraser,Quesnel,1965,0,0,14161,1652107,904,0,0,
Fraser,Quesnel,1966,0,0,28,7038,396,0,0,
Fraser,Quesnel,1967,0,0,11,1750,0,0,0,
Fraser,Quesnel,1968,0,0,0,428,0,0,0,
Fraser,Quesnel,1969,0,0,6482,1626582,7768,0,0,
Fraser,Quesnel,1970,0,0,0,20339,0,0,0,
Fraser,Quesnel,1971,0,0,0,747,0,0,0,
Fraser,Quesnel,1972,0,0,9,856,0,0,0,
Fraser,Quesnel,1973,0,0,5641,2326864,3929,0,0,
Fraser,Quesnel,1974,0,0,21,29304,1699,0,0,
Fraser,Quesnel,1975,0,0,0,1865,0,0,0,
Fraser,Quesnel,1976,0,0,0,1233,0,0,0,
Fraser,Quesnel,1977,0,0,8446,3810786,59290,0,0,
Fraser,Quesnel,1978,0,0,142,186073,10509,0,0,
Fraser,Quesnel,1979,0,0,0,2103,3908,0,0,
Fraser,Quesnel,1980,0,0,0,2446,0,0,0,
Fraser,Quesnel,1981,0,0,19608,9553856,213188,0,0,
Fraser,Quesnel,1982,0,0,0,499074,56312,0,0,
Fraser,Quesnel,1983,0,0,33,31515,8864,156,0,
Fraser,Quesnel,1984,0,0,85,6868,0,0,0,
Fraser,Quesnel,1985,0,0,31005,12161364,351877,0,0,
Fraser,Quesnel,1986,0,0,41,2364628,168115,993,0,
Fraser,Quesnel,1987,0,0,11,119437,57144,0,0,
Fraser,Quesnel,1988,0,0,0,26342,0,0,0,
Fraser,Quesnel,1989,0,0,12539,10339444,289461,0,0,
Fraser,Quesnel,1990,0,0,585,2946813,336236,0,0,
Fraser,Quesnel,1991,0,0,26,100196,50953,0,0,
Fraser,Quesnel,1992,0,0,1,29213,0,0,0,
Fraser,Quesnel,1993,0,0,1924,6446036,403080,0,0,
Fraser,Quesnel,1994,0,0,248,2263471,213372,0,0,
Fraser,Quesnel,1995,0,0,0,119078,48228,0,0,
Fraser,Quesnel,1996,0,0,0,67906,22784,0,0,
Fraser,Quesnel,1997,0,0,1668,4358762,332343,0,0,
Fraser,Quesnel,1998,0,0,56,4467804,272015,0,0,
Fraser,Quesnel,1999,0,0,0,581976,228610,0,0,
Fraser,Quesnel,2000,0,0,0,38143,15667,0,0,
Fraser,Quesnel,2001,0,0,4969,3576455,119582,0,0,
Fraser,Quesnel,2002,0,0,38,603583,36644,0,0,
Fraser,Quesnel,2003,0,0,0,82424,61452,0,0,
Fraser,Quesnel,2004,0,0,0,6709,5107,0,0,
Fraser,Quesnel,2005,0,0,0,198574,18357,0,0,
Fraser,Quesnel,2006,0,0,236,585766,42264,190,0,
Fraser,Quesnel,2007,0,0,23,79347,598,0,0,
Fraser,Quesnel,2008,0,0,0,794,6440,0,0,
Fraser,Quesnel,2009,0,0,24,296551,23536,0,0,
Fraser,Quesnel,2010,0,0,3986,2495754,29731,0,0,
Fraser,Quesnel,2011,0,0,41,37396,3984,0,0,
Fraser,Quesnel,2012,0,0,1,295,206,0,0,
Fraser,Quesnel,2013,0,0,482,143727,8477,0,0,
Fraser,Quesnel,2014,0,0,1846,2130254,40321,0,0,
Fraser,Quesnel,2015,0,0,0,5174,1170,0,0,
Fraser,Quesnel,2016,0,0,0,296,730,0,0,
Fraser,Quesnel,2017,0,0,9,120329,682,0,0,
Fraser,Quesnel,2018,0,0,493,1501181,78000,0,0,
Fraser,Quesnel,2019,0,0,0,44000,0,0,0,
Fraser,Quesnel,2020,0,0,0,0,0,0,0,
Fraser,Quesnel,2021,0,0,0,0,0,0,0,
Fraser,Raft,1948,0,0,0,62653,684,0,0,
Fraser,Raft,1949,0,0,0,36748,2878,0,0,
Fraser,Raft,1950,0,0,17,39549,5990,0,0,
Fraser,Raft,1951,0,0,8,34636,13009,0,0,
Fraser,Raft,1952,0,0,5,46167,5010,0,0,
Fraser,Raft,1953,0,0,0,30285,1839,0,0,
Fraser,Raft,1954,0,0,231,38964,11293,0,0,
Fraser,Raft,1955,0,0,7,52497,8018,0,0,
Fraser,Raft,1956,0,0,0,17335,9805,0,0,
Fraser,Raft,1957,0,0,72,18932,2011,0,0,
Fraser,Raft,1958,0,0,23,22591,529,0,0,
Fraser,Raft,1959,0,0,0,20417,3197,0,0,
Fraser,Raft,1960,0,0,64,14715,2169,0,0,
Fraser,Raft,1961,0,0,32,22139,2154,0,0,
Fraser,Raft,1962,0,0,0,37568,2981,0,0,
Fraser,Raft,1963,0,0,18,9090,709,0,0,
Fraser,Raft,1964,0,0,81,40283,8360,0,0,
Fraser,Raft,1965,0,0,73,18867,1686,0,0,
Fraser,Raft,1966,0,0,320,20483,2736,0,0,
Fraser,Raft,1967,0,0,37,8226,1395,0,0,
Fraser,Raft,1968,0,0,98,100888,5411,0,0,
Fraser,Raft,1969,0,0,381,10279,3710,0,0,
Fraser,Raft,1970,0,0,37,8300,523,0,0,
Fraser,Raft,1971,0,0,33,9570,2758,0,0,
Fraser,Raft,1972,0,0,87,56973,761,0,0,
Fraser,Raft,1973,0,0,22,1616,7723,0,0,
Fraser,Raft,1974,0,0,206,11541,476,0,0,
Fraser,Raft,1975,0,0,7,5632,1077,0,0,
Fraser,Raft,1976,0,0,56,18539,1331,0,0,
Fraser,Raft,1977,0,0,0,2728,3189,0,0,
Fraser,Raft,1978,0,0,253,11888,6607,1023,0,
Fraser,Raft,1979,0,0,0,1183,1856,0,0,
Fraser,Raft,1980,0,0,112,47827,3784,0,0,
Fraser,Raft,1981,0,0,29,7366,1244,0,0,
Fraser,Raft,1982,0,0,0,2509,1261,0,0,
Fraser,Raft,1983,0,0,38,2855,2708,0,0,
Fraser,Raft,1984,0,0,325,32692,14038,0,0,
Fraser,Raft,1985,0,0,7,2830,1696,8,0,
Fraser,Raft,1986,0,0,0,2902,111,0,0,
Fraser,Raft,1987,0,0,0,1399,2421,0,0,
Fraser,Raft,1988,0,0,0,41783,8392,0,0,
Fraser,Raft,1989,0,0,7,7357,3935,310,0,
Fraser,Raft,1990,0,0,0,1610,934,0,0,
Fraser,Raft,1991,0,0,0,908,553,0,0,
Fraser,Raft,1992,0,0,6,65321,2024,0,0,
Fraser,Raft,1993,0,0,24,22386,10792,0,0,
Fraser,Raft,1994,0,0,0,4738,23734,396,0,
Fraser,Raft,1995,0,0,41,22745,4484,0,0,
Fraser,Raft,1996,0,0,593,89315,22684,0,0,
Fraser,Raft,1997,0,0,0,25983,25281,0,0,
Fraser,Raft,1998,0,0,8,4905,11325,0,0,
Fraser,Raft,1999,0,0,92,26426,34631,0,0,
Fraser,Raft,2000,0,0,53,107671,7672,0,0,
Fraser,Raft,2001,0,0,630,79640,16425,0,0,
Fraser,Raft,2002,0,0,45,21369,21419,0,0,
Fraser,Raft,2003,0,0,0,2545,5930,0,0,
Fraser,Raft,2004,0,0,1276,40915,9954,0,0,
Fraser,Raft,2005,0,0,198,6893,2677,0,0,
Fraser,Raft,2006,0,0,143,8128,9950,0,0,
Fraser,Raft,2007,0,0,0,6272,4874,0,0,
Fraser,Raft,2008,0,0,2,15504,3896,0,0,
Fraser,Raft,2009,0,0,5,21922,15492,0,0,
Fraser,Raft,2010,0,0,36,38701,5905,0,0,
Fraser,Raft,2011,0,0,43,18595,5136,0,0,
Fraser,Raft,2012,0,0,0,16984,4404,0,0,
Fraser,Raft,2013,0,0,6,2888,2523,0,0,
Fraser,Raft,2014,0,0,3,11192,665,0,0,
Fraser,Raft,2015,0,0,0,525,868,0,0,
Fraser,Raft,2016,0,0,0,5450,2231,0,0,
Fraser,Raft,2017,0,0,0,3271,879,0,0,
Fraser,Raft,2018,0,0,0,6219,2471,0,0,
Fraser,Raft,2019,0,0,35,10161,0,0,0,
Fraser,Raft,2020,0,0,0,0,0,0,0,
Fraser,Raft,2021,0,0,0,0,0,0,0,
Fraser,Stellako,1948,0,0,0,185175,22002,0,0,
Fraser,Stellako,1949,0,0,133,173402,6341,0,0,
Fraser,Stellako,1950,0,0,4630,903768,30719,0,0,
Fraser,Stellako,1951,0,0,26,354049,101292,0,0,
Fraser,Stellako,1952,0,0,23,93984,16694,0,0,
Fraser,Stellako,1953,0,0,30,156192,18023,0,0,
Fraser,Stellako,1954,0,0,3311,1140205,67783,0,0,
Fraser,Stellako,1955,0,0,28,602677,27091,0,0,
Fraser,Stellako,1956,0,0,92,220400,26243,0,0,
Fraser,Stellako,1957,0,0,8,143835,8000,0,0,
Fraser,Stellako,1958,0,0,1156,323089,16215,0,0,
Fraser,Stellako,1959,0,0,17,514918,26485,0,0,
Fraser,Stellako,1960,0,0,19,143340,21155,0,0,
Fraser,Stellako,1961,0,0,288,137046,10068,0,0,
Fraser,Stellako,1962,0,0,100,572029,17376,0,0,
Fraser,Stellako,1963,0,0,977,713487,13462,0,0,
Fraser,Stellako,1964,0,0,194,170674,6969,0,0,
Fraser,Stellako,1965,0,0,179,231100,12372,0,0,
Fraser,Stellako,1966,0,0,833,336316,22757,0,0,
Fraser,Stellako,1967,0,0,288,531886,18350,0,0,
Fraser,Stellako,1968,0,0,85,125900,3837,0,0,
Fraser,Stellako,1969,0,0,131,235729,17385,0,0,
Fraser,Stellako,1970,0,0,1170,228808,4130,0,0,
Fraser,Stellako,1971,0,0,496,508759,0,0,0,
Fraser,Stellako,1972,0,0,204,711226,44784,0,0,
Fraser,Stellako,1973,0,0,11,75813,10077,0,0,
Fraser,Stellako,1974,0,0,1823,281752,19534,0,0,
Fraser,Stellako,1975,0,0,3852,1832708,67564,0,0,
Fraser,Stellako,1976,0,0,150,216701,27506,0,0,
Fraser,Stellako,1977,0,0,74,209138,56488,0,0,
Fraser,Stellako,1978,0,0,860,388505,48040,0,0,
Fraser,Stellako,1979,0,0,31,478737,145156,0,0,
Fraser,Stellako,1980,0,0,207,535944,219255,0,0,
Fraser,Stellako,1981,0,0,28,234136,51734,0,0,
Fraser,Stellako,1982,0,0,1900,309369,46504,0,0,
Fraser,Stellako,1983,0,0,1129,1097744,158607,0,0,
Fraser,Stellako,1984,0,0,170,744589,266430,0,0,
Fraser,Stellako,1985,0,0,87,97659,30996,0,0,
Fraser,Stellako,1986,0,0,23,445398,116424,0,0,
Fraser,Stellako,1987,0,0,14,353471,82191,0,0,
Fraser,Stellako,1988,0,0,158,566227,425114,0,0,
Fraser,Stellako,1989,0,0,28,127212,95047,0,0,
Fraser,Stellako,1990,0,0,1145,861027,89664,0,0,
Fraser,Stellako,1991,0,0,259,299039,37271,0,0,
Fraser,Stellako,1992,0,0,275,734393,133793,0,0,
Fraser,Stellako,1993,0,0,13,68158,241673,0,0,
Fraser,Stellako,1994,0,0,127,593409,89353,0,0,
Fraser,Stellako,1995,0,0,75,127344,56540,0,0,
Fraser,Stellako,1996,0,0,16,635499,176479,0,0,
Fraser,Stellako,1997,0,0,0,68515,56658,0,0,
Fraser,Stellako,1998,0,0,73,504421,133503,0,0,
Fraser,Stellako,1999,0,0,0,143988,30474,0,0,
Fraser,Stellako,2000,0,0,0,647582,70089,0,0,
Fraser,Stellako,2001,0,0,0,203410,83718,0,0,
Fraser,Stellako,2002,0,0,47,224262,24066,0,0,
Fraser,Stellako,2003,0,0,5,34522,14605,0,0,
Fraser,Stellako,2004,0,0,485,213767,33678,0,0,
Fraser,Stellako,2005,0,0,12,6840,4754,0,0,
Fraser,Stellako,2006,0,0,206,401589,87302,0,0,
Fraser,Stellako,2007,0,0,22,108541,19902,0,0,
Fraser,Stellako,2008,0,0,504,265964,13749,0,0,
Fraser,Stellako,2009,0,0,0,151762,50866,0,0,
Fraser,Stellako,2010,0,0,16411,1501102,129587,488,0,
Fraser,Stellako,2011,0,0,0,41761,11940,0,0,
Fraser,Stellako,2012,0,0,67,42553,6994,0,0,
Fraser,Stellako,2013,0,0,235,108178,38089,0,0,
